eventVersion,eventTime,eventSource,eventName,awsRegion,sourceIPAddress,userAgent,requestParameters,responseElements,requestID,eventID,readOnly,eventType,managementEvent,recipientAccountId,eventCategory,tlsDetails,resources,errorCode,errorMessage,additionalEventData,sharedEventID,apiVersion,vpcEndpointId,sessionCredentialFromConsole,serviceEventDetails,type,principalId,arn,accountId,accessKeyId,userName,invokedBy,sessionContext.attributes.creationDate,sessionContext.attributes.mfaAuthenticated,sessionContext.sessionIssuer.type,sessionContext.sessionIssuer.principalId,sessionContext.sessionIssuer.arn,sessionContext.sessionIssuer.accountId,sessionContext.sessionIssuer.userName,sessionContext.ec2RoleDelivery
1.08,2023-07-10T12:28:33Z,ec2.amazonaws.com,DescribeVpcAttribute,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/4.67.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.261 (go1.19.8; linux; amd64) HashiCorp-terraform-exec/0.17.3,{'vpcId': 'vpc-098ff30ff74b36f73'},,f6bdb1bf-2716-415c-bcd2-abb5fbd32640,2692a6a3-87a3-4f3e-a929-2a587e185772,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:33Z,ec2.amazonaws.com,DescribeVpcAttribute,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/4.67.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.261 (go1.19.8; linux; amd64) HashiCorp-terraform-exec/0.17.3,{'vpcId': 'vpc-098ff30ff74b36f73'},,261c16f9-026e-4839-bb64-5e85aedaff66,19e6319d-8b2c-4e04-898c-cf5e3e202f17,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:34Z,ec2.amazonaws.com,DescribeVpcAttribute,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/4.67.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.261 (go1.19.8; linux; amd64) HashiCorp-terraform-exec/0.17.3,{'vpcId': 'vpc-098ff30ff74b36f73'},,c7f3c947-81d3-4894-89be-9696fecb46c7,c03393e0-420e-4c4b-ab77-cc5bbd72798f,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:34Z,ec2.amazonaws.com,DescribeNetworkAcls,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/4.67.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.261 (go1.19.8; linux; amd64) HashiCorp-terraform-exec/0.17.3,"{'networkAclIdSet': {}, 'filterSet': {'items': [{'name': 'default', 'valueSet': {'items': [{'value': 'true'}]}}, {'name': 'vpc-id', 'valueSet': {'items': [{'value': 'vpc-098ff30ff74b36f73'}]}}]}}",,fe14c7e8-5ede-4e98-a526-03d6dcc25027,0d0b7361-0492-4b6b-a054-f762d22daed1,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:34Z,s3.amazonaws.com,GetBucketLifecycle,us-east-1,192.168.10.20,[APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/4.67.0 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.261 (go1.19.8; linux; amd64) HashiCorp-terraform-exec/0.17.3],"{'lifecycle': '', 'bucketName': 'stratus-red-team-olc-bucket-xhfgzaowxc', 'Host': 'stratus-red-team-olc-bucket-xhfgzaowxc.s3.amazonaws.com'}",,QFK7Y6VN1WQK1AEW,05b2d167-590c-4faa-a16d-c55873a94f2d,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'stratus-red-team-olc-bucket-xhfgzaowxc.s3.amazonaws.com'}","[{'accountId': '123837392027', 'type': 'AWS::S3::Bucket', 'ARN': 'arn:aws:s3:::stratus-red-team-olc-bucket-xhfgzaowxc'}]",NoSuchLifecycleConfiguration,The lifecycle configuration does not exist,"{'SignatureVersion': 'SigV4', 'CipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'bytesTransferredIn': 0, 'AuthenticationMethod': 'AuthHeader', 'x-amz-id-2': 'YoDwNri+RrlTZLTsGnjfif/dEK8NDFFxrOlvI55hvL1Fn7xaozrZenoHh0kiKD1ODCpdWXX77sc=', 'bytesTransferredOut': 312}",,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:36Z,ec2.amazonaws.com,DeleteSubnet,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; linux; amd64) HashiCorp-terraform-exec/0.17.3,{'subnetId': 'subnet-08752c8d74ae2c324'},"{'requestId': '128edb7d-5539-4ad6-803f-b96477fee48a', '_return': True}",128edb7d-5539-4ad6-803f-b96477fee48a,f543572e-349a-4251-8d0d-61ffced89ecd,False,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:34Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; linux; amd64) HashiCorp-terraform-exec/0.17.3,"{'securityGroupSet': {}, 'securityGroupIdSet': {}, 'filterSet': {'items': [{'name': 'group-name', 'valueSet': {'items': [{'value': 'default'}]}}, {'name': 'vpc-id', 'valueSet': {'items': [{'value': 'vpc-07b33857c7ad1c027'}]}}]}}",,eaef31c0-d7a6-4e56-9997-a64913710cc3,806d909f-7d83-426e-b056-415eae67dce7,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:39Z,ec2.amazonaws.com,DescribeRouteTables,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; linux; amd64) HashiCorp-terraform-exec/0.17.3,"{'routeTableIdSet': {'items': [{'routeTableId': 'rtb-026f5220869c79072'}]}, 'filterSet': {}}",,437099c6-11b2-4a15-9eb8-767cc538fcc9,be4b23a6-2615-4ff1-a1fa-4bc3a26c5743,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:40Z,ec2.amazonaws.com,DeleteRouteTable,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; linux; amd64) HashiCorp-terraform-exec/0.17.3,{'routeTableId': 'rtb-026f5220869c79072'},"{'requestId': 'c906ce5b-3709-4dee-b8ad-7c2c07ac177f', '_return': True}",c906ce5b-3709-4dee-b8ad-7c2c07ac177f,7e5fd3b4-836b-420b-a3f9-dde2fe5753c5,False,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,,,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:40Z,ec2.amazonaws.com,DescribeRouteTables,us-east-1,192.168.10.20,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.76.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.157 (go1.19.3; linux; amd64) HashiCorp-terraform-exec/0.17.3,"{'routeTableIdSet': {'items': [{'routeTableId': 'rtb-01982f631c227e48f'}]}, 'filterSet': {}}",,00c7c7d2-99bc-469a-a3b9-4ec70bee8aad,efcaa9b3-a99c-4c7b-83d0-68981490cc35,True,AwsApiCall,True,123837392027,Management,"{'tlsVersion': 'TLSv1.2', 'cipherSuite': 'ECDHE-RSA-AES128-GCM-SHA256', 'clientProvidedHostHeader': 'ec2.us-east-1.amazonaws.com'}",,Client.InvalidRouteTableID.NotFound,The routeTable ID 'rtb-01982f631c227e48f' does not exist,,,,,,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,AKIATFQR7NSC8Q4X20BJ,bert-jan,,,,,,,,,
1.08,2023-07-10T12:28:39Z,rds.amazonaws.com,DeleteDBInstance,us-east-1,10.8.8.10,AWS Internal,"{'dBInstanceIdentifier': 'terraform-20230710121504061500000001', 'skipFinalSnapshot': False, 'finalDBSnapshotIdentifier': 'terraform-20230710121504061500000001-snapshot', 'deleteAutomatedBackups': True}","{'dBInstanceIdentifier': 'terraform-20230710121504061500000001', 'dBInstanceClass': 'db.t3.micro', 'engine': 'mysql', 'dBInstanceStatus': 'deleting', 'masterUsername': 'admin', 'dBName': 'stratusredteamsharesnapdb', 'endpoint': {'address': 'terraform-20230710121504061500000001.c2m8opohni2g.us-east-1.rds.amazonaws.com', 'port': 3306, 'hostedZoneId': 'Z2R2ITUGPM61AM'}, 'allocatedStorage': 10, 'instanceCreateTime': 'Jul 10, 2023 12:19:33 PM', 'preferredBackupWindow': '04:41-05:11', 'backupRetentionPeriod': 0, 'dBSecurityGroups': [], 'vpcSecurityGroups': [{'vpcSecurityGroupId': 'sg-0a1ae80d31d1e9c86', 'status': 'active'}], 'dBParameterGroups': [{'dBParameterGroupName': 'default.mysql8.0', 'parameterApplyStatus': 'in-sync'}], 'availabilityZone': 'us-east-1b', 'dBSubnetGroup': {'dBSubnetGroupName': 'stratus-red-team-share-snap-vpc', 'dBSubnetGroupDescription': 'Database subnet group for stratus-red-team-share-snap-vpc', 'vpcId': 'vpc-07b33857c7ad1c027', 'subnetGroupStatus': 'Complete', 'subnets': [{'subnetIdentifier': 'subnet-0cac13291c6f317ec', 'subnetAvailabilityZone': {'name': 'us-east-1a'}, 'subnetOutpost': {}, 'subnetStatus': 'Active'}, {'subnetIdentifier': 'subnet-0c8a70cf4fd24084f', 'subnetAvailabilityZone': {'name': 'us-east-1b'}, 'subnetOutpost': {}, 'subnetStatus': 'Active'}]}, 'preferredMaintenanceWindow': 'tue:03:39-tue:04:09', 'pendingModifiedValues': {}, 'multiAZ': False, 'engineVersion': '8.0.32', 'autoMinorVersionUpgrade': True, 'readReplicaDBInstanceIdentifiers': [], 'licenseModel': 'general-public-license', 'storageThroughput': 0, 'optionGroupMemberships': [{'optionGroupName': 'default:mysql-8-0', 'status': 'in-sync'}], 'publiclyAccessible': False, 'storageType': 'gp2', 'dbInstancePort': 0, 'storageEncrypted': False, 'dbiResourceId': 'db-PDUCDGLRGDVGNFIUKF4FRJGEGY', 'cACertificateIdentifier': '', 'domainMemberships': [], 'copyTagsToSnapshot': False, 'monitoringInterval': 0, 'dBInstanceArn': 'arn:aws:rds:us-east-1:123837392027:db:terraform-20230710121504061500000001', 'iAMDatabaseAuthenticationEnabled': False, 'performanceInsightsEnabled': False, 'deletionProtection': False, 'associatedRoles': [], 'httpEndpointEnabled': False, 'tagList': [{'key': 'StratusRedTeam', 'value': 'true'}], 'customerOwnedIpEnabled': False, 'networkType': 'IPV4', 'backupTarget': 'region', 'dedicatedLogVolume': False}",23ffb7fd-6479-46bd-9db4-62348a02d8a4,b5232796-c668-4d71-a006-d9cabb3d607d,False,AwsApiCall,True,123837392027,Management,,,,,,,,,true,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,ASIATFQR7NSCS5BLNV76,bert-jan,,2023-07-10T12:27:45Z,true,,,,,,
1.08,2023-07-10T12:28:34Z,rds.amazonaws.com,DescribeOrderableDBInstanceOptions,us-east-1,10.8.8.10,AWS Internal,"{'engine': 'custom-sqlserver-se', 'engineVersion': '15.00.4312.2.v1', 'vpc': True}",,0eeaafc8-e41b-45ad-8862-6c200aa413f7,6ce82867-0d3b-428f-a545-8bac2565839e,True,AwsApiCall,True,123837392027,Management,,,,,,,,,true,,IAMUser,AIDATFQR7NSC5AU2ZV3IE,arn:aws:iam::123837392027:user/bert-jan,123837392027,ASIATFQR7NSCS5BLNV76,bert-jan,,2023-07-10T12:27:45Z,true,,,,,,
